family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
starter_quality,starter_quality_gap_bucket,plus_5_to_10,opponent_runs_4plus,"2023,2024,2025",3,427,135,0.5115,0.4803,0.5357,0.0554,-0.0464,-0.0942,-0.0136,stable_negative_lift
starter_quality,opponent_starter_ip_bucket,workhorse_6_4_plus,team_f5_runs_2plus,"2023,2024,2025",3,379,114,0.5198,0.4565,0.5591,0.1026,-0.0633,-0.1189,-0.0204,stable_negative_lift
team_quality,team_context_confidence,unknown,f5_total_4plus,"2023,2024,2025",3,15012,4942,0.626,0.6211,0.6342,0.0131,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,f5_total_5plus,"2023,2024,2025",3,15012,4942,0.5064,0.4925,0.531,0.0385,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,game_total_10plus,"2023,2024,2025",3,15012,4942,0.3991,0.3805,0.4257,0.0452,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,game_total_9plus,"2023,2024,2025",3,15012,4942,0.4984,0.4853,0.5237,0.0384,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,opponent_blew_early_small_lead,"2023,2024,2025",3,15012,4942,0.2809,0.2697,0.2877,0.018,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,opponent_runs_4plus,"2023,2024,2025",3,15012,4942,0.5579,0.5493,0.5745,0.0252,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,opponent_runs_5plus,"2023,2024,2025",3,15012,4942,0.4316,0.4166,0.4529,0.0363,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_early_deficit_scored_next2,"2023,2024,2025",3,15012,4942,0.3248,0.3148,0.3316,0.0168,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,15012,4942,0.2809,0.2697,0.2877,0.018,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_f5_runs_2plus,"2023,2024,2025",3,15012,4942,0.5831,0.5754,0.5945,0.0191,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_post5_runs_2plus,"2023,2024,2025",3,15012,4942,0.481,0.4701,0.4955,0.0254,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_runs_4plus,"2023,2024,2025",3,15012,4942,0.5579,0.5493,0.5745,0.0252,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_runs_5plus,"2023,2024,2025",3,15012,4942,0.4316,0.4166,0.4529,0.0363,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_trailed_early_1to3,"2023,2024,2025",3,15012,4942,0.4881,0.4826,0.4927,0.0101,0.0,0.0,0.0,mixed_or_noisy
team_quality,team_context_confidence,unknown,team_won,"2023,2024,2025",3,15012,4942,0.4993,0.498,0.5,0.002,0.0,0.0,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,f5_total_4plus,"2023,2024,2025",3,15007,4938,0.6259,0.621,0.6341,0.0131,-0.0001,-0.0001,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,f5_total_5plus,"2023,2024,2025",3,15007,4938,0.5063,0.4925,0.5308,0.0383,-0.0001,-0.0002,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,game_total_10plus,"2023,2024,2025",3,15007,4938,0.399,0.3803,0.4257,0.0454,-0.0001,-0.0002,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,game_total_9plus,"2023,2024,2025",3,15007,4938,0.4984,0.4853,0.5237,0.0384,-0.0,-0.0001,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,opponent_blew_early_small_lead,"2023,2024,2025",3,15007,4938,0.2809,0.2696,0.2877,0.0181,-0.0,-0.0001,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,opponent_runs_4plus,"2023,2024,2025",3,15007,4938,0.5578,0.5493,0.5741,0.0248,-0.0002,-0.0004,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,opponent_runs_5plus,"2023,2024,2025",3,15007,4938,0.4314,0.4166,0.4526,0.036,-0.0001,-0.0003,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_early_deficit_scored_next2,"2023,2024,2025",3,15007,4938,0.3248,0.3147,0.3317,0.017,0.0,-0.0001,0.0001,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,15007,4938,0.2809,0.2696,0.2877,0.0181,-0.0,-0.0001,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_f5_runs_2plus,"2023,2024,2025",3,15007,4938,0.5831,0.5754,0.5946,0.0192,0.0,-0.0001,0.0001,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_post5_runs_2plus,"2023,2024,2025",3,15007,4938,0.4809,0.4701,0.4953,0.0252,-0.0001,-0.0002,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_runs_4plus,"2023,2024,2025",3,15007,4938,0.558,0.5493,0.5747,0.0254,0.0,-0.0001,0.0002,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_runs_5plus,"2023,2024,2025",3,15007,4938,0.4316,0.4166,0.453,0.0364,0.0,-0.0001,0.0001,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_trailed_early_1to3,"2023,2024,2025",3,15007,4938,0.488,0.4825,0.4927,0.0102,-0.0,-0.0001,0.0,mixed_or_noisy
combo_tags,tag_short_leash_bullpen_exposure,no,team_won,"2023,2024,2025",3,15007,4938,0.4994,0.4979,0.5004,0.0025,0.0001,-0.0001,0.0004,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,f5_total_4plus,"2023,2024,2025",3,14433,4744,0.6247,0.6177,0.6332,0.0155,-0.0013,-0.0034,0.0005,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,f5_total_5plus,"2023,2024,2025",3,14433,4744,0.5053,0.4922,0.5297,0.0375,-0.0011,-0.0035,0.0014,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,game_total_10plus,"2023,2024,2025",3,14433,4744,0.3967,0.3749,0.4246,0.0497,-0.0024,-0.0056,-0.0005,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,game_total_9plus,"2023,2024,2025",3,14433,4744,0.4969,0.4824,0.5226,0.0402,-0.0015,-0.0039,0.0004,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,opponent_blew_early_small_lead,"2023,2024,2025",3,14433,4744,0.2808,0.2681,0.2886,0.0205,-0.0001,-0.0016,0.0009,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,opponent_runs_4plus,"2023,2024,2025",3,14433,4744,0.558,0.5475,0.5773,0.0298,0.0001,-0.0025,0.0028,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,opponent_runs_5plus,"2023,2024,2025",3,14433,4744,0.432,0.4176,0.4544,0.0368,0.0004,-0.0012,0.0015,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_early_deficit_scored_next2,"2023,2024,2025",3,14433,4744,0.3245,0.3128,0.3329,0.0201,-0.0003,-0.002,0.0013,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,14433,4744,0.2808,0.2681,0.2886,0.0205,-0.0001,-0.0016,0.0009,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_f5_runs_2plus,"2023,2024,2025",3,14433,4744,0.5805,0.575,0.5909,0.0159,-0.0027,-0.0045,0.0001,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_post5_runs_2plus,"2023,2024,2025",3,14433,4744,0.4797,0.4694,0.4939,0.0245,-0.0012,-0.0016,-0.0007,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_runs_4plus,"2023,2024,2025",3,14433,4744,0.5559,0.5463,0.5718,0.0255,-0.002,-0.0037,0.0004,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_runs_5plus,"2023,2024,2025",3,14433,4744,0.4292,0.4167,0.4504,0.0337,-0.0024,-0.0047,0.0001,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_trailed_early_1to3,"2023,2024,2025",3,14433,4744,0.4887,0.4822,0.4926,0.0104,0.0007,-0.0004,0.0025,mixed_or_noisy
f5_post5_identity,team_l10_post5_rpg_bucket,low_lt_3_5,team_won,"2023,2024,2025",3,14433,4744,0.4966,0.4952,0.4985,0.0033,-0.0027,-0.0038,-0.0015,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,f5_total_4plus,"2023,2024,2025",3,14410,4735,0.6257,0.6208,0.6334,0.0126,-0.0003,-0.0008,0.0002,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,f5_total_5plus,"2023,2024,2025",3,14410,4735,0.5055,0.4927,0.5295,0.0368,-0.0009,-0.0015,0.0002,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,game_total_10plus,"2023,2024,2025",3,14410,4735,0.3974,0.3784,0.424,0.0456,-0.0017,-0.0021,-0.0014,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,game_total_9plus,"2023,2024,2025",3,14410,4735,0.4964,0.4837,0.5211,0.0374,-0.002,-0.0026,-0.0008,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,opponent_blew_early_small_lead,"2023,2024,2025",3,14410,4735,0.2807,0.2688,0.2881,0.0193,-0.0002,-0.0009,0.0004,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,opponent_runs_4plus,"2023,2024,2025",3,14410,4735,0.5576,0.5487,0.5741,0.0254,-0.0004,-0.0013,0.0006,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,opponent_runs_5plus,"2023,2024,2025",3,14410,4735,0.4308,0.4173,0.4521,0.0348,-0.0007,-0.0021,0.0007,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_early_deficit_scored_next2,"2023,2024,2025",3,14410,4735,0.3235,0.3136,0.3303,0.0167,-0.0013,-0.0014,-0.0012,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,14410,4735,0.2807,0.2688,0.2881,0.0193,-0.0002,-0.0009,0.0004,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_f5_runs_2plus,"2023,2024,2025",3,14410,4735,0.5807,0.5721,0.5929,0.0208,-0.0024,-0.0033,-0.0016,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_post5_runs_2plus,"2023,2024,2025",3,14410,4735,0.4784,0.468,0.4926,0.0246,-0.0026,-0.0029,-0.0021,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_runs_4plus,"2023,2024,2025",3,14410,4735,0.5551,0.5459,0.5728,0.0269,-0.0028,-0.0034,-0.0017,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_runs_5plus,"2023,2024,2025",3,14410,4735,0.4292,0.4144,0.4512,0.0368,-0.0023,-0.0031,-0.0017,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_trailed_early_1to3,"2023,2024,2025",3,14410,4735,0.4884,0.4823,0.494,0.0117,0.0004,-0.0003,0.0013,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,low_lt_3_5,team_won,"2023,2024,2025",3,14410,4735,0.4988,0.4976,0.4998,0.0022,-0.0006,-0.0024,0.0009,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,f5_total_4plus,"2023,2024,2025",3,13443,4348,0.6226,0.6187,0.6299,0.0112,-0.0034,-0.0043,-0.0024,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,f5_total_5plus,"2023,2024,2025",3,13443,4348,0.5027,0.4874,0.5267,0.0393,-0.0037,-0.0051,-0.0018,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,game_total_10plus,"2023,2024,2025",3,13443,4348,0.396,0.3778,0.4234,0.0456,-0.0031,-0.0042,-0.0023,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,game_total_9plus,"2023,2024,2025",3,13443,4348,0.4954,0.4812,0.5191,0.0379,-0.003,-0.0046,-0.0004,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,opponent_blew_early_small_lead,"2023,2024,2025",3,13443,4348,0.2794,0.2686,0.2866,0.018,-0.0015,-0.0022,-0.0011,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,opponent_runs_4plus,"2023,2024,2025",3,13443,4348,0.5644,0.5539,0.5821,0.0282,0.0065,0.0046,0.0076,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,opponent_runs_5plus,"2023,2024,2025",3,13443,4348,0.4393,0.4216,0.4625,0.0409,0.0077,0.005,0.0096,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_early_deficit_scored_next2,"2023,2024,2025",3,13443,4348,0.3259,0.3173,0.3307,0.0134,0.0012,-0.0009,0.0025,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,13443,4348,0.2794,0.2686,0.2866,0.018,-0.0015,-0.0022,-0.0011,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_f5_runs_2plus,"2023,2024,2025",3,13443,4348,0.5749,0.5684,0.5853,0.0169,-0.0083,-0.0092,-0.007,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_post5_runs_2plus,"2023,2024,2025",3,13443,4348,0.4755,0.4645,0.4897,0.0252,-0.0054,-0.0058,-0.0049,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_runs_4plus,"2023,2024,2025",3,13443,4348,0.5483,0.5401,0.5628,0.0227,-0.0096,-0.0117,-0.008,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_runs_5plus,"2023,2024,2025",3,13443,4348,0.4202,0.4056,0.4386,0.033,-0.0113,-0.0143,-0.0087,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_trailed_early_1to3,"2023,2024,2025",3,13443,4348,0.4925,0.4889,0.4972,0.0083,0.0045,0.0026,0.0063,mixed_or_noisy
combo_tags,tag_weak_leader_fade_watch,no,team_won,"2023,2024,2025",3,13443,4348,0.4873,0.4863,0.4888,0.0025,-0.0121,-0.0133,-0.0112,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,f5_total_4plus,"2023,2024,2025",3,13393,4371,0.6242,0.6193,0.6291,0.0098,-0.0017,-0.0051,0.0017,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,f5_total_5plus,"2023,2024,2025",3,13393,4371,0.5063,0.4951,0.5268,0.0317,-0.0001,-0.0042,0.0026,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,game_total_10plus,"2023,2024,2025",3,13393,4371,0.4008,0.3835,0.4226,0.0391,0.0017,-0.0031,0.0051,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,game_total_9plus,"2023,2024,2025",3,13393,4371,0.4995,0.4893,0.5198,0.0305,0.0011,-0.0039,0.0041,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,opponent_blew_early_small_lead,"2023,2024,2025",3,13393,4371,0.2794,0.2653,0.2868,0.0215,-0.0015,-0.0044,0.0015,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,opponent_runs_4plus,"2023,2024,2025",3,13393,4371,0.5567,0.5498,0.5677,0.0179,-0.0013,-0.0068,0.0032,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,opponent_runs_5plus,"2023,2024,2025",3,13393,4371,0.4298,0.4191,0.4469,0.0278,-0.0017,-0.006,0.0025,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_early_deficit_scored_next2,"2023,2024,2025",3,13393,4371,0.3249,0.3101,0.3354,0.0253,0.0001,-0.0047,0.0038,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,13393,4371,0.2794,0.2653,0.2868,0.0215,-0.0015,-0.0044,0.0015,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_f5_runs_2plus,"2023,2024,2025",3,13393,4371,0.5862,0.5752,0.5987,0.0235,0.003,-0.0002,0.0051,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_post5_runs_2plus,"2023,2024,2025",3,13393,4371,0.482,0.4733,0.4942,0.0209,0.001,-0.0013,0.0032,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_runs_4plus,"2023,2024,2025",3,13393,4371,0.5612,0.5488,0.5787,0.0299,0.0033,-0.0005,0.0062,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_runs_5plus,"2023,2024,2025",3,13393,4371,0.4351,0.4184,0.4552,0.0368,0.0036,0.0018,0.0066,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_trailed_early_1to3,"2023,2024,2025",3,13393,4371,0.4864,0.4762,0.4965,0.0203,-0.0017,-0.0064,0.0038,mixed_or_noisy
combo_tags,tag_low_run_environment_risk,no,team_won,"2023,2024,2025",3,13393,4371,0.5016,0.499,0.5036,0.0046,0.0023,-0.001,0.0042,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,f5_total_4plus,"2023,2024,2025",3,13120,4304,0.6212,0.6136,0.632,0.0184,-0.0048,-0.0075,-0.0022,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,f5_total_5plus,"2023,2024,2025",3,13120,4304,0.5027,0.4879,0.5311,0.0432,-0.0037,-0.0078,0.0001,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,game_total_10plus,"2023,2024,2025",3,13120,4304,0.3967,0.3739,0.428,0.0541,-0.0024,-0.0066,0.0023,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,game_total_9plus,"2023,2024,2025",3,13120,4304,0.4937,0.4781,0.5237,0.0456,-0.0047,-0.0082,0.0,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,opponent_blew_early_small_lead,"2023,2024,2025",3,13120,4304,0.281,0.2677,0.2893,0.0216,0.0001,-0.002,0.004,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,opponent_runs_4plus,"2023,2024,2025",3,13120,4304,0.5568,0.5472,0.5755,0.0283,-0.0011,-0.0028,0.001,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,opponent_runs_5plus,"2023,2024,2025",3,13120,4304,0.4294,0.4144,0.4531,0.0387,-0.0021,-0.0044,0.0002,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_early_deficit_scored_next2,"2023,2024,2025",3,13120,4304,0.3241,0.3133,0.3336,0.0203,-0.0007,-0.0026,0.002,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,13120,4304,0.281,0.2677,0.2893,0.0216,0.0001,-0.002,0.004,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_f5_runs_2plus,"2023,2024,2025",3,13120,4304,0.5812,0.5718,0.5943,0.0225,-0.002,-0.0036,-0.0002,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_post5_runs_2plus,"2023,2024,2025",3,13120,4304,0.4815,0.4705,0.4956,0.0251,0.0005,0.0001,0.001,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_runs_4plus,"2023,2024,2025",3,13120,4304,0.5568,0.5472,0.5755,0.0283,-0.0011,-0.0028,0.001,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_runs_5plus,"2023,2024,2025",3,13120,4304,0.4294,0.4144,0.4531,0.0387,-0.0021,-0.0044,0.0002,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_trailed_early_1to3,"2023,2024,2025",3,13120,4304,0.4878,0.4817,0.4909,0.0092,-0.0003,-0.0019,0.002,mixed_or_noisy
starter_quality,starter_xfip_gap_bucket,neutral_minus5_plus5,team_won,"2023,2024,2025",3,13120,4304,0.4999,0.4998,0.5,0.0002,0.0006,0.0,0.0018,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,f5_total_4plus,"2023,2024,2025",3,13108,4302,0.6268,0.6196,0.6362,0.0166,0.0009,-0.0015,0.0021,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,f5_total_5plus,"2023,2024,2025",3,13108,4302,0.5068,0.4932,0.5325,0.0393,0.0004,-0.0009,0.0015,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,game_total_10plus,"2023,2024,2025",3,13108,4302,0.402,0.3818,0.4305,0.0487,0.0029,0.0013,0.0048,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,game_total_9plus,"2023,2024,2025",3,13108,4302,0.5021,0.4881,0.5279,0.0398,0.0036,0.0018,0.0049,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,opponent_blew_early_small_lead,"2023,2024,2025",3,13108,4302,0.2754,0.2661,0.2845,0.0184,-0.0055,-0.0098,-0.0032,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,opponent_runs_4plus,"2023,2024,2025",3,13108,4302,0.5678,0.5584,0.5862,0.0278,0.0099,0.0084,0.0117,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,opponent_runs_5plus,"2023,2024,2025",3,13108,4302,0.4422,0.4269,0.4663,0.0394,0.0106,0.0082,0.0134,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_early_deficit_scored_next2,"2023,2024,2025",3,13108,4302,0.3199,0.313,0.3242,0.0112,-0.0049,-0.0092,-0.0018,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,13108,4302,0.2754,0.2661,0.2845,0.0184,-0.0055,-0.0098,-0.0032,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_f5_runs_2plus,"2023,2024,2025",3,13108,4302,0.576,0.5692,0.5869,0.0177,-0.0072,-0.0077,-0.0062,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_post5_runs_2plus,"2023,2024,2025",3,13108,4302,0.4834,0.4694,0.5014,0.032,0.0024,-0.0007,0.0059,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_runs_4plus,"2023,2024,2025",3,13108,4302,0.5519,0.5426,0.5686,0.026,-0.006,-0.0067,-0.0055,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_runs_5plus,"2023,2024,2025",3,13108,4302,0.4261,0.4111,0.4458,0.0347,-0.0055,-0.0071,-0.0039,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_trailed_early_1to3,"2023,2024,2025",3,13108,4302,0.4903,0.4867,0.4969,0.0102,0.0023,-0.0015,0.0042,mixed_or_noisy
combo_tags,tag_live_rebound_watch,no,team_won,"2023,2024,2025",3,13108,4302,0.4872,0.4854,0.4881,0.0027,-0.0121,-0.0146,-0.0099,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,f5_total_4plus,"2023,2024,2025",3,13082,4210,0.6243,0.619,0.6325,0.0135,-0.0016,-0.0036,0.0004,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,f5_total_5plus,"2023,2024,2025",3,13082,4210,0.5043,0.4863,0.5295,0.0432,-0.0021,-0.0062,0.0015,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,game_total_10plus,"2023,2024,2025",3,13082,4210,0.3969,0.3772,0.4271,0.0499,-0.0022,-0.0046,0.0014,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,game_total_9plus,"2023,2024,2025",3,13082,4210,0.4947,0.4794,0.5219,0.0425,-0.0037,-0.0059,-0.0018,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,opponent_blew_early_small_lead,"2023,2024,2025",3,13082,4210,0.2797,0.2695,0.2873,0.0178,-0.0012,-0.0029,-0.0002,mixed_or_noisy
f5_post5_identity,opponent_l10_f5_allowed_bucket,low_lt_3_5,opponent_runs_4plus,"2023,2024,2025",3,13082,4210,0.5602,0.5498,0.5789,0.0291,0.0023,-0.0002,0.0044,mixed_or_noisy
